EVENT,BOUT,RED FIGHTER,BLUE FIGHTER,RED_FIGHTER_URL,BLUE_FIGHTER_URL,URL,EVENT_URL
UFC on FOX: Gustafsson vs Johnson,Phil Davis vs. Ryan Bader,Phil Davis,Ryan Bader,http://ufcstats.com/fighter-details/902ab9197b83d0db,http://ufcstats.com/fighter-details/c0ab242c40decc55,http://ufcstats.com/fight-details/c3544bce29be1281,http://ufcstats.com/event-details/706404da0775dcbc
UFC on FOX: Gustafsson vs Johnson,Akira Corassani vs. Sam Sicilia,Akira Corassani,Sam Sicilia,http://ufcstats.com/fighter-details/3f52ce18fb98008f,http://ufcstats.com/fighter-details/b8aef0faf4ce9b31,http://ufcstats.com/fight-details/eb0775cf8ee7a4e6,http://ufcstats.com/event-details/706404da0775dcbc
UFC on FOX: Gustafsson vs Johnson,Nicholas Musoke vs. Albert Tumenov,Nicholas Musoke,Albert Tumenov,http://ufcstats.com/fighter-details/8b5f9ea38184ded3,http://ufcstats.com/fighter-details/ff6a1f63c254127e,http://ufcstats.com/fight-details/eab6e19a2a2a67f0,http://ufcstats.com/event-details/706404da0775dcbc
UFC on FOX: Gustafsson vs Johnson,Kenny Robertson vs. Sultan Aliev,Kenny Robertson,Sultan Aliev,http://ufcstats.com/fighter-details/6e0273f9478be71e,http://ufcstats.com/fighter-details/e70de1859b7ee78e,http://ufcstats.com/fight-details/c565bf49fce2a4cd,http://ufcstats.com/event-details/706404da0775dcbc
UFC on FOX: Gustafsson vs Johnson,Andy Ogle vs. Makwan Amirkhani,Andy Ogle,Makwan Amirkhani,http://ufcstats.com/fighter-details/b6c4451cb13c9303,http://ufcstats.com/fighter-details/87a1dc546b1c5caf,http://ufcstats.com/fight-details/9c1d4f57a997a490,http://ufcstats.com/event-details/706404da0775dcbc
UFC on FOX: Gustafsson vs Johnson,Nikita Krylov vs. Stanislav Nedkov,Nikita Krylov,Stanislav Nedkov,http://ufcstats.com/fighter-details/1091d4d957141094,http://ufcstats.com/fighter-details/1d4bbaabd8b60173,http://ufcstats.com/fight-details/b2398418be9a3442,http://ufcstats.com/event-details/706404da0775dcbc
UFC on FOX: Gustafsson vs Johnson,Mairbek Taisumov vs. Anthony Christodoulou,Mairbek Taisumov,Anthony Christodoulou,http://ufcstats.com/fighter-details/8f5c8850b2484173,http://ufcstats.com/fighter-details/4f11e9ce318ffbcb,http://ufcstats.com/fight-details/ee65977baeca3c85,http://ufcstats.com/event-details/706404da0775dcbc
UFC on FOX: Gustafsson vs Johnson,Mirsad Bektic vs. Paul Redmond,Mirsad Bektic,Paul Redmond,http://ufcstats.com/fighter-details/cbd3e590a85b18c5,http://ufcstats.com/fighter-details/3f56b99447f00607,http://ufcstats.com/fight-details/c740ceb0427b6317,http://ufcstats.com/event-details/706404da0775dcbc
UFC on FOX: Gustafsson vs Johnson,Viktor Pesta vs. Konstantin Erokhin,Viktor Pesta,Konstantin Erokhin,http://ufcstats.com/fighter-details/202b0467521c9d6f,http://ufcstats.com/fighter-details/22061ff217907c78,http://ufcstats.com/fight-details/96f09d5db68951ef,http://ufcstats.com/event-details/706404da0775dcbc
UFC on FOX: Gustafsson vs Johnson,Neil Seery vs. Chris Beal,Neil Seery,Chris Beal,http://ufcstats.com/fighter-details/49a74b9fb2e45fdf,http://ufcstats.com/fighter-details/55f446032177b119,http://ufcstats.com/fight-details/f88fefd5df0ba06c,http://ufcstats.com/event-details/706404da0775dcbc
UFC Fight Night: McGregor vs Siver,Conor McGregor vs. Dennis Siver,Conor McGregor,Dennis Siver,http://ufcstats.com/fighter-details/f4c49976c75c5ab2,http://ufcstats.com/fighter-details/5f87a5c00b3d17ed,http://ufcstats.com/fight-details/3d468536e8904b93,http://ufcstats.com/event-details/f9aa6376ae16bfb4
UFC Fight Night: McGregor vs Siver,Donald Cerrone vs. Benson Henderson,Donald Cerrone,Benson Henderson,http://ufcstats.com/fighter-details/1d00756835ca67c9,http://ufcstats.com/fighter-details/2676b28836a5a836,http://ufcstats.com/fight-details/93569f4876c20488,http://ufcstats.com/event-details/f9aa6376ae16bfb4
UFC Fight Night: McGregor vs Siver,Uriah Hall vs. Ron Stallings,Uriah Hall,Ron Stallings,http://ufcstats.com/fighter-details/65578a75fa7900e3,http://ufcstats.com/fighter-details/6dd758d34da8d254,http://ufcstats.com/fight-details/837a7a922066b214,http://ufcstats.com/event-details/f9aa6376ae16bfb4
UFC Fight Night: McGregor vs Siver,Norman Parke vs. Gleison Tibau,Norman Parke,Gleison Tibau,http://ufcstats.com/fighter-details/14ff46596ad80609,http://ufcstats.com/fighter-details/75e5fec9f72910ef,http://ufcstats.com/fight-details/293919e355b362b1,http://ufcstats.com/event-details/f9aa6376ae16bfb4
UFC Fight Night: McGregor vs Siver,Cathal Pendred vs. Sean Spencer,Cathal Pendred,Sean Spencer,http://ufcstats.com/fighter-details/99c7610aa74995d3,http://ufcstats.com/fighter-details/ab850a77a0fa487d,http://ufcstats.com/fight-details/6359bba789ce28ae,http://ufcstats.com/event-details/f9aa6376ae16bfb4
UFC Fight Night: McGregor vs Siver,John Howard vs. Lorenz Larkin,John Howard,Lorenz Larkin,http://ufcstats.com/fighter-details/fc31f896cde2bc2e,http://ufcstats.com/fighter-details/9450848a71d53776,http://ufcstats.com/fight-details/90e5169190971647,http://ufcstats.com/event-details/f9aa6376ae16bfb4
UFC Fight Night: McGregor vs Siver,Zhang Lipeng vs. Chris Wade,Zhang Lipeng,Chris Wade,http://ufcstats.com/fighter-details/7b310409440c9102,http://ufcstats.com/fighter-details/c8097968da5e5f13,http://ufcstats.com/fight-details/cf38ced734978fb8,http://ufcstats.com/event-details/f9aa6376ae16bfb4
UFC Fight Night: McGregor vs Siver,Paddy Holohan vs. Shane Howell,Paddy Holohan,Shane Howell,http://ufcstats.com/fighter-details/6e7c758f5cdec01a,http://ufcstats.com/fighter-details/a7de976620f2ed13,http://ufcstats.com/fight-details/2d24929eaadf0351,http://ufcstats.com/event-details/f9aa6376ae16bfb4
UFC Fight Night: McGregor vs Siver,Johnny Case vs. Frankie Perez,Johnny Case,Frankie Perez,http://ufcstats.com/fighter-details/1f4b04a926ef1287,http://ufcstats.com/fighter-details/96c336b463e0662c,http://ufcstats.com/fight-details/53d2d2de5c4cccf2,http://ufcstats.com/event-details/f9aa6376ae16bfb4
UFC Fight Night: McGregor vs Siver,Charles Rosa vs. Sean Soriano,Charles Rosa,Sean Soriano,http://ufcstats.com/fighter-details/40093d1d2d78394e,http://ufcstats.com/fighter-details/bd5403efbaa445c0,http://ufcstats.com/fight-details/85e57ad2b3831621,http://ufcstats.com/event-details/f9aa6376ae16bfb4
UFC Fight Night: McGregor vs Siver,Matt Van Buren vs. Sean O'Connell,Matt Van Buren,Sean O'Connell,http://ufcstats.com/fighter-details/7b39035fae7268b8,http://ufcstats.com/fighter-details/cb52f9490c2dc069,http://ufcstats.com/fight-details/4d3cd5ecf4276c92,http://ufcstats.com/event-details/f9aa6376ae16bfb4
UFC Fight Night: McGregor vs Siver,Tateki Matsuda vs. Joby Sanchez,Tateki Matsuda,Joby Sanchez,http://ufcstats.com/fighter-details/3a524c6700addc24,http://ufcstats.com/fighter-details/b12fc8a41e82d3a2,http://ufcstats.com/fight-details/a4a78ec539238a5f,http://ufcstats.com/event-details/f9aa6376ae16bfb4
UFC 182: Jones vs Cormier,Jon Jones vs. Daniel Cormier,Jon Jones,Daniel Cormier,http://ufcstats.com/fighter-details/07f72a2a7591b409,http://ufcstats.com/fighter-details/d967f0128c323de6,http://ufcstats.com/fight-details/57385188587c83b9,http://ufcstats.com/event-details/a72d260b436924c4
UFC 182: Jones vs Cormier,Donald Cerrone vs. Myles Jury,Donald Cerrone,Myles Jury,http://ufcstats.com/fighter-details/1d00756835ca67c9,http://ufcstats.com/fighter-details/08e908ed6d18d6a0,http://ufcstats.com/fight-details/f4d91498ca3f0a1f,http://ufcstats.com/event-details/a72d260b436924c4
UFC 182: Jones vs Cormier,Brad Tavares vs. Nate Marquardt,Brad Tavares,Nate Marquardt,http://ufcstats.com/fighter-details/0c6d9ea8306c029e,http://ufcstats.com/fighter-details/a8e6a69796280f17,http://ufcstats.com/fight-details/b2cda211e0e72811,http://ufcstats.com/event-details/a72d260b436924c4
UFC 182: Jones vs Cormier,Kyoji Horiguchi vs. Louis Gaudinot,Kyoji Horiguchi,Louis Gaudinot,http://ufcstats.com/fighter-details/98aa60cf58071fd6,http://ufcstats.com/fighter-details/b72a60a0cadff408,http://ufcstats.com/fight-details/f81cd5b3903bccf8,http://ufcstats.com/event-details/a72d260b436924c4
UFC 182: Jones vs Cormier,Hector Lombard vs. Joshua Burkman,Hector Lombard,Joshua Burkman,http://ufcstats.com/fighter-details/db1f2ed63b54b9a7,http://ufcstats.com/fighter-details/6da99156486ed6c2,http://ufcstats.com/fight-details/f3100979573e2895,http://ufcstats.com/event-details/a72d260b436924c4
UFC 182: Jones vs Cormier,Danny Castillo vs. Paul Felder,Danny Castillo,Paul Felder,http://ufcstats.com/fighter-details/d1e7fc58d4225cdf,http://ufcstats.com/fighter-details/e5010b1b94ca5755,http://ufcstats.com/fight-details/cee94cd937bf64f2,http://ufcstats.com/event-details/a72d260b436924c4
UFC 182: Jones vs Cormier,Marcus Brimage vs. Cody Garbrandt,Marcus Brimage,Cody Garbrandt,http://ufcstats.com/fighter-details/81801f57bd0a7c41,http://ufcstats.com/fighter-details/d8c7c61b176e3994,http://ufcstats.com/fight-details/22e7485bceb841af,http://ufcstats.com/event-details/a72d260b436924c4
UFC 182: Jones vs Cormier,Shawn Jordan vs. Jared Cannonier,Shawn Jordan,Jared Cannonier,http://ufcstats.com/fighter-details/ca2efc9d7d523c43,http://ufcstats.com/fighter-details/13a0275fa13c4d26,http://ufcstats.com/fight-details/c0ca05832f518fef,http://ufcstats.com/event-details/a72d260b436924c4
UFC 182: Jones vs Cormier,Evan Dunham vs. Rodrigo Damm,Evan Dunham,Rodrigo Damm,http://ufcstats.com/fighter-details/e5c9de15bb58b1c6,http://ufcstats.com/fighter-details/a20d7dfaba74c067,http://ufcstats.com/fight-details/b10a94377bce3e22,http://ufcstats.com/event-details/a72d260b436924c4
UFC 182: Jones vs Cormier,Omari Akhmedov vs. Mats Nilsson,Omari Akhmedov,Mats Nilsson,http://ufcstats.com/fighter-details/16690d100f995f8f,http://ufcstats.com/fighter-details/a9bcf8717dd12532,http://ufcstats.com/fight-details/e4a9c93ff23eb5bb,http://ufcstats.com/event-details/a72d260b436924c4
UFC 182: Jones vs Cormier,Alexis Dufresne vs. Marion Reneau,Alexis Dufresne,Marion Reneau,http://ufcstats.com/fighter-details/4ae4049426e0161d,http://ufcstats.com/fighter-details/c7d297714d9ab1a4,http://ufcstats.com/fight-details/e0f49380b9d31de0,http://ufcstats.com/event-details/a72d260b436924c4
UFC Fight Night: Machida vs Dollaway,Lyoto Machida vs. CB Dollaway,Lyoto Machida,CB Dollaway,http://ufcstats.com/fighter-details/f7a7f7118d4b01b6,http://ufcstats.com/fighter-details/5d7bdab5e03e3216,http://ufcstats.com/fight-details/b57aaf04af8bdd34,http://ufcstats.com/event-details/4e5bbc4566049cbf
UFC Fight Night: Machida vs Dollaway,Renan Barao vs. Mitch Gagnon,Renan Barao,Mitch Gagnon,http://ufcstats.com/fighter-details/2c99576fefe53c7c,http://ufcstats.com/fighter-details/b8592b4a383696cd,http://ufcstats.com/fight-details/53e818dd5abdf787,http://ufcstats.com/event-details/4e5bbc4566049cbf
UFC Fight Night: Machida vs Dollaway,Antonio Carlos Junior vs. Patrick Cummins,Antonio Carlos Junior,Patrick Cummins,http://ufcstats.com/fighter-details/52e76bb4b3e852f3,http://ufcstats.com/fighter-details/e51e5cb722bd47a8,http://ufcstats.com/fight-details/e17c7b239e8d6c32,http://ufcstats.com/event-details/4e5bbc4566049cbf
UFC Fight Night: Machida vs Dollaway,Elias Silverio vs. Rashid Magomedov,Elias Silverio,Rashid Magomedov,http://ufcstats.com/fighter-details/52ba464d9068d871,http://ufcstats.com/fighter-details/7ea1f74cef32f906,http://ufcstats.com/fight-details/8040697ea2f36dbd,http://ufcstats.com/event-details/4e5bbc4566049cbf
UFC Fight Night: Machida vs Dollaway,Erick Silva vs. Mike Rhodes,Erick Silva,Mike Rhodes,http://ufcstats.com/fighter-details/5866fc86183a9fb8,http://ufcstats.com/fighter-details/b7ad576b8ae115e6,http://ufcstats.com/fight-details/647f6d2b9b784222,http://ufcstats.com/event-details/4e5bbc4566049cbf
UFC Fight Night: Machida vs Dollaway,Daniel Sarafian vs. Antonio Dos Santos,Daniel Sarafian,Antonio Dos Santos,http://ufcstats.com/fighter-details/7e47047d0971d566,http://ufcstats.com/fighter-details/81b8b3fb019dc69d,http://ufcstats.com/fight-details/317e6940e8bf5290,http://ufcstats.com/event-details/4e5bbc4566049cbf
UFC Fight Night: Machida vs Dollaway,Marcos Rogerio de Lima vs. Igor Pokrajac,Marcos Rogerio de Lima,Igor Pokrajac,http://ufcstats.com/fighter-details/ab943cd2c3c17825,http://ufcstats.com/fighter-details/53278852bcd91e11,http://ufcstats.com/fight-details/d92abff61b0ff5db,http://ufcstats.com/event-details/4e5bbc4566049cbf
UFC Fight Night: Machida vs Dollaway,Tom Niinimaki vs. Renato Moicano,Tom Niinimaki,Renato Moicano,http://ufcstats.com/fighter-details/5fceb45939fc0c8a,http://ufcstats.com/fighter-details/b6452706b373eea1,http://ufcstats.com/fight-details/c26a094aa7ce817e,http://ufcstats.com/event-details/4e5bbc4566049cbf
UFC Fight Night: Machida vs Dollaway,Darren Elkins vs. Hacran Dias,Darren Elkins,Hacran Dias,http://ufcstats.com/fighter-details/92a9aa9c93192871,http://ufcstats.com/fighter-details/ed209f6618c82e41,http://ufcstats.com/fight-details/9f5c84d05107f42b,http://ufcstats.com/event-details/4e5bbc4566049cbf
UFC Fight Night: Machida vs Dollaway,Leandro Issa vs. Yuta Sasaki,Leandro Issa,Yuta Sasaki,http://ufcstats.com/fighter-details/d1e1fdcea7c8a90a,http://ufcstats.com/fighter-details/7c3c48cf54a2848e,http://ufcstats.com/fight-details/fb4bce82541b4061,http://ufcstats.com/event-details/4e5bbc4566049cbf
UFC Fight Night: Machida vs Dollaway,Marcio Alexandre Junior vs. Tim Means,Marcio Alexandre Junior,Tim Means,http://ufcstats.com/fighter-details/d53482bef23235ba,http://ufcstats.com/fighter-details/4b47e71384a9522f,http://ufcstats.com/fight-details/b9893ab3bed62e60,http://ufcstats.com/event-details/4e5bbc4566049cbf
UFC Fight Night: Machida vs Dollaway,Vitor Miranda vs. Jake Collier,Vitor Miranda,Jake Collier,http://ufcstats.com/fighter-details/4bcb6eb12b4ad4aa,http://ufcstats.com/fighter-details/92fa1401b7927da3,http://ufcstats.com/fight-details/8a6ecf3dc2b17c19,http://ufcstats.com/event-details/4e5bbc4566049cbf
UFC on FOX: Dos Santos vs Miocic,Junior Dos Santos vs. Stipe Miocic,Junior Dos Santos,Stipe Miocic,http://ufcstats.com/fighter-details/63def5a5662a6917,http://ufcstats.com/fighter-details/d28dee5c705991df,http://ufcstats.com/fight-details/2ab2753040f455e0,http://ufcstats.com/event-details/d4a12dfa4067742f
UFC on FOX: Dos Santos vs Miocic,Rafael Dos Anjos vs. Nate Diaz,Rafael Dos Anjos,Nate Diaz,http://ufcstats.com/fighter-details/6a2f7c151031653d,http://ufcstats.com/fighter-details/8355922d564b152c,http://ufcstats.com/fight-details/d4bfe75b61d2cbc6,http://ufcstats.com/event-details/d4a12dfa4067742f
UFC on FOX: Dos Santos vs Miocic,Alistair Overeem vs. Stefan Struve,Alistair Overeem,Stefan Struve,http://ufcstats.com/fighter-details/b4ad3a06ee4d660c,http://ufcstats.com/fighter-details/ebc1f40e00e0c481,http://ufcstats.com/fight-details/002921976d27b7da,http://ufcstats.com/event-details/d4a12dfa4067742f
UFC on FOX: Dos Santos vs Miocic,Gabriel Gonzaga vs. Matt Mitrione,Gabriel Gonzaga,Matt Mitrione,http://ufcstats.com/fighter-details/270b89c00ef0c55c,http://ufcstats.com/fighter-details/ba280572acfba13f,http://ufcstats.com/fight-details/5a346087f4120fa3,http://ufcstats.com/event-details/d4a12dfa4067742f
UFC on FOX: Dos Santos vs Miocic,Claudia Gadelha vs. Joanna Jedrzejczyk,Claudia Gadelha,Joanna Jedrzejczyk,http://ufcstats.com/fighter-details/ec34349e7dffcde7,http://ufcstats.com/fighter-details/3d6749c4267da18f,http://ufcstats.com/fight-details/70d69cf33984d7d1,http://ufcstats.com/event-details/d4a12dfa4067742f
UFC on FOX: Dos Santos vs Miocic,John Moraga vs. Willie Gates,John Moraga,Willie Gates,http://ufcstats.com/fighter-details/92437c6775b3f7d1,http://ufcstats.com/fighter-details/6ded9184b2284645,http://ufcstats.com/fight-details/64f5c4f3f3d8ad2c,http://ufcstats.com/event-details/d4a12dfa4067742f
UFC on FOX: Dos Santos vs Miocic,Joe Riggs vs. Ben Saunders,Joe Riggs,Ben Saunders,http://ufcstats.com/fighter-details/d512d9f204059f57,http://ufcstats.com/fighter-details/484acc7b0f856ce9,http://ufcstats.com/fight-details/1cf53a0b9db52ac6,http://ufcstats.com/event-details/d4a12dfa4067742f
UFC on FOX: Dos Santos vs Miocic,Jamie Varner vs. Drew Dober,Jamie Varner,Drew Dober,http://ufcstats.com/fighter-details/a54fc2d6fc224dc3,http://ufcstats.com/fighter-details/519e4fe37ce9ff75,http://ufcstats.com/fight-details/deaeb2383bbd32bf,http://ufcstats.com/event-details/d4a12dfa4067742f
UFC on FOX: Dos Santos vs Miocic,Joe Ellenberger vs. Bryan Barberena,Joe Ellenberger,Bryan Barberena,http://ufcstats.com/fighter-details/8e8e4487c621aa1c,http://ufcstats.com/fighter-details/a331233f597090a5,http://ufcstats.com/fight-details/7ab72866ff2a6a7e,http://ufcstats.com/event-details/d4a12dfa4067742f
UFC on FOX: Dos Santos vs Miocic,David Michaud vs. Garett Whiteley,David Michaud,Garett Whiteley,http://ufcstats.com/fighter-details/49f4b511932f71e9,http://ufcstats.com/fighter-details/129537073431e52e,http://ufcstats.com/fight-details/a4816be2c49e3942,http://ufcstats.com/event-details/d4a12dfa4067742f
UFC on FOX: Dos Santos vs Miocic,Henry Cejudo vs. Dustin Kimura,Henry Cejudo,Dustin Kimura,http://ufcstats.com/fighter-details/056c493bbd76a918,http://ufcstats.com/fighter-details/fe91d254db77a7fc,http://ufcstats.com/fight-details/383f0de18e7ab9c5,http://ufcstats.com/event-details/d4a12dfa4067742f
UFC on FOX: Dos Santos vs Miocic,Anthony Birchak vs. Ian Entwistle,Anthony Birchak,Ian Entwistle,http://ufcstats.com/fighter-details/c5a126ace82a6025,http://ufcstats.com/fighter-details/d7adfcfdf7c6c1f8,http://ufcstats.com/fight-details/1b23096378482313,http://ufcstats.com/event-details/d4a12dfa4067742f
The Ultimate Fighter: A Champion Will Be Crowned Finale,Carla Esparza vs. Rose Namajunas,Carla Esparza,Rose Namajunas,http://ufcstats.com/fighter-details/d910665038efc639,http://ufcstats.com/fighter-details/47b63240018d5d86,http://ufcstats.com/fight-details/73c70a628f0ef14b,http://ufcstats.com/event-details/222d6b547de2e035
The Ultimate Fighter: A Champion Will Be Crowned Finale,Jeremy Stephens vs. Charles Oliveira,Jeremy Stephens,Charles Oliveira,http://ufcstats.com/fighter-details/18968f97ad34f15c,http://ufcstats.com/fighter-details/07225ba28ae309b6,http://ufcstats.com/fight-details/18ba44e67d5c5f38,http://ufcstats.com/event-details/222d6b547de2e035
The Ultimate Fighter: A Champion Will Be Crowned Finale,KJ Noons vs. Daron Cruickshank,KJ Noons,Daron Cruickshank,http://ufcstats.com/fighter-details/b7ffa72aa148599a,http://ufcstats.com/fighter-details/5f99b2bafb10305f,http://ufcstats.com/fight-details/da3210cd829fceb7,http://ufcstats.com/event-details/222d6b547de2e035
The Ultimate Fighter: A Champion Will Be Crowned Finale,Joe Proctor vs. Yancy Medeiros,Joe Proctor,Yancy Medeiros,http://ufcstats.com/fighter-details/a36556bb1565e32d,http://ufcstats.com/fighter-details/813550bc53b15fb0,http://ufcstats.com/fight-details/d417609ea9670fb3,http://ufcstats.com/event-details/222d6b547de2e035
The Ultimate Fighter: A Champion Will Be Crowned Finale,Jessica Penne vs. Randa Markos,Jessica Penne,Randa Markos,http://ufcstats.com/fighter-details/c742287ed86a09bc,http://ufcstats.com/fighter-details/4a57ebb14315b251,http://ufcstats.com/fight-details/fa2bed87e5d6c568,http://ufcstats.com/event-details/222d6b547de2e035
The Ultimate Fighter: A Champion Will Be Crowned Finale,Felice Herrig vs. Lisa Ellis,Felice Herrig,Lisa Ellis,http://ufcstats.com/fighter-details/b6850671a008bf9a,http://ufcstats.com/fighter-details/77350fd0e6d1dba8,http://ufcstats.com/fight-details/e1cfe75b3a8fe709,http://ufcstats.com/event-details/222d6b547de2e035
The Ultimate Fighter: A Champion Will Be Crowned Finale,Bec Rawlings vs. Heather Clark,Bec Rawlings,Heather Clark,http://ufcstats.com/fighter-details/907e60fd13407e1e,http://ufcstats.com/fighter-details/dd4c16777fb2ccf9,http://ufcstats.com/fight-details/54afe8c42e2062d6,http://ufcstats.com/event-details/222d6b547de2e035
The Ultimate Fighter: A Champion Will Be Crowned Finale,Joanne Wood vs. Seo Hee Ham,Joanne Wood,Seo Hee Ham,http://ufcstats.com/fighter-details/12f91bfa8f1f723b,http://ufcstats.com/fighter-details/165c244bcca3ed26,http://ufcstats.com/fight-details/b079f3d5ad290afb,http://ufcstats.com/event-details/222d6b547de2e035
The Ultimate Fighter: A Champion Will Be Crowned Finale,Tecia Pennington vs. Angela Magana,Tecia Pennington,Angela Magana,http://ufcstats.com/fighter-details/31ef8b67e13495b3,http://ufcstats.com/fighter-details/bd878a638e0e3be3,http://ufcstats.com/fight-details/ed3222701a8c0521,http://ufcstats.com/event-details/222d6b547de2e035
The Ultimate Fighter: A Champion Will Be Crowned Finale,Aisling Daly vs. Alex Chambers,Aisling Daly,Alex Chambers,http://ufcstats.com/fighter-details/e50cd77732d39967,http://ufcstats.com/fighter-details/26b63bc5c0c1f65d,http://ufcstats.com/fight-details/a2c28daf0be59fa7,http://ufcstats.com/event-details/222d6b547de2e035
The Ultimate Fighter: A Champion Will Be Crowned Finale,Emily Kagan vs. Angela Hill,Emily Kagan,Angela Hill,http://ufcstats.com/fighter-details/c1ea9d56cd953586,http://ufcstats.com/fighter-details/f0feeb2192937424,http://ufcstats.com/fight-details/d643fc29c147d33c,http://ufcstats.com/event-details/222d6b547de2e035
UFC 181: Hendricks vs Lawler II,Johny Hendricks vs. Robbie Lawler,Johny Hendricks,Robbie Lawler,http://ufcstats.com/fighter-details/0941df56f6ac954b,http://ufcstats.com/fighter-details/f2925e6db404bf1d,http://ufcstats.com/fight-details/44fc830a664ed611,http://ufcstats.com/event-details/dfdd0c5dd0d4bc23
UFC 181: Hendricks vs Lawler II,Anthony Pettis vs. Gilbert Melendez,Anthony Pettis,Gilbert Melendez,http://ufcstats.com/fighter-details/cbb682f5fcc44bfc,http://ufcstats.com/fighter-details/aa5b4eff51bdc7d1,http://ufcstats.com/fight-details/93b7ae1e0f79d100,http://ufcstats.com/event-details/dfdd0c5dd0d4bc23
UFC 181: Hendricks vs Lawler II,Travis Browne vs. Brendan Schaub,Travis Browne,Brendan Schaub,http://ufcstats.com/fighter-details/3236bf606fe9fa5b,http://ufcstats.com/fighter-details/89a407032911e27e,http://ufcstats.com/fight-details/9b1e3d99fffb9c10,http://ufcstats.com/event-details/dfdd0c5dd0d4bc23
UFC 181: Hendricks vs Lawler II,Todd Duffee vs. Anthony Hamilton,Todd Duffee,Anthony Hamilton,http://ufcstats.com/fighter-details/bda04c573563cc2e,http://ufcstats.com/fighter-details/c727c7d31c50c4cf,http://ufcstats.com/fight-details/58112f9fc0058e68,http://ufcstats.com/event-details/dfdd0c5dd0d4bc23
UFC 181: Hendricks vs Lawler II,Tony Ferguson vs. Abel Trujillo,Tony Ferguson,Abel Trujillo,http://ufcstats.com/fighter-details/22a92d7f62195791,http://ufcstats.com/fighter-details/e14b5aa06eea9653,http://ufcstats.com/fight-details/7e8f4240725316a4,http://ufcstats.com/event-details/dfdd0c5dd0d4bc23
UFC 181: Hendricks vs Lawler II,Urijah Faber vs. Francisco Rivera,Urijah Faber,Francisco Rivera,http://ufcstats.com/fighter-details/78114b7199cef90c,http://ufcstats.com/fighter-details/7ea4a9f07df33a45,http://ufcstats.com/fight-details/c5ae278a05b73db9,http://ufcstats.com/event-details/dfdd0c5dd0d4bc23
UFC 181: Hendricks vs Lawler II,Eddie Gordon vs. Josh Samman,Eddie Gordon,Josh Samman,http://ufcstats.com/fighter-details/8cad40a75e5c97f5,http://ufcstats.com/fighter-details/9deff9e3e8d94d47,http://ufcstats.com/fight-details/acc987adeab45bfc,http://ufcstats.com/event-details/dfdd0c5dd0d4bc23
UFC 181: Hendricks vs Lawler II,Corey Anderson vs. Justin Jones,Corey Anderson,Justin Jones,http://ufcstats.com/fighter-details/5e4eec08896c9423,http://ufcstats.com/fighter-details/9b75954db8db2a08,http://ufcstats.com/fight-details/60030b35e276d338,http://ufcstats.com/event-details/dfdd0c5dd0d4bc23
UFC 181: Hendricks vs Lawler II,Raquel Pennington vs. Ashlee Evans-Smith,Raquel Pennington,Ashlee Evans-Smith,http://ufcstats.com/fighter-details/fc169c387b4b465d,http://ufcstats.com/fighter-details/fc6e681bf6658faf,http://ufcstats.com/fight-details/802eba82d2b6113e,http://ufcstats.com/event-details/dfdd0c5dd0d4bc23
UFC 181: Hendricks vs Lawler II,Sergio Pettis vs. Matt Hobar,Sergio Pettis,Matt Hobar,http://ufcstats.com/fighter-details/de75d1c45a39e221,http://ufcstats.com/fighter-details/b57edace7b647f07,http://ufcstats.com/fight-details/2417f4130d707978,http://ufcstats.com/event-details/dfdd0c5dd0d4bc23
UFC 181: Hendricks vs Lawler II,Alex White vs. Clay Collard,Alex White,Clay Collard,http://ufcstats.com/fighter-details/c17041f1bb5768d8,http://ufcstats.com/fighter-details/cc900c6a71ed23f3,http://ufcstats.com/fight-details/bf1a7590c455bc7b,http://ufcstats.com/event-details/dfdd0c5dd0d4bc23
UFC Fight Night: Edgar vs Swanson,Frankie Edgar vs. Cub Swanson,Frankie Edgar,Cub Swanson,http://ufcstats.com/fighter-details/f2688492b9a525a3,http://ufcstats.com/fighter-details/d247691a6c0e9034,http://ufcstats.com/fight-details/8f9cfe0e283a6ccb,http://ufcstats.com/event-details/155a02a8b4311057
UFC Fight Night: Edgar vs Swanson,King Green vs. Edson Barboza,King Green,Edson Barboza,http://ufcstats.com/fighter-details/887961364be5ceb3,http://ufcstats.com/fighter-details/64a50dad704d1d49,http://ufcstats.com/fight-details/2f93de8b39ec4625,http://ufcstats.com/event-details/155a02a8b4311057
UFC Fight Night: Edgar vs Swanson,Brad Pickett vs. Chico Camus,Brad Pickett,Chico Camus,http://ufcstats.com/fighter-details/c945adc22c2bfe8f,http://ufcstats.com/fighter-details/32be4b7f7de1c905,http://ufcstats.com/fight-details/033d968f325842e7,http://ufcstats.com/event-details/155a02a8b4311057
UFC Fight Night: Edgar vs Swanson,Jared Rosholt vs. Aleksei Oleinik,Jared Rosholt,Aleksei Oleinik,http://ufcstats.com/fighter-details/91ea901c458e95dd,http://ufcstats.com/fighter-details/98c23cb6da5b3352,http://ufcstats.com/fight-details/2ff14dfede1d02dd,http://ufcstats.com/event-details/155a02a8b4311057
UFC Fight Night: Edgar vs Swanson,Joseph Benavidez vs. Dustin Ortiz,Joseph Benavidez,Dustin Ortiz,http://ufcstats.com/fighter-details/80eacd4da0617c57,http://ufcstats.com/fighter-details/f53c1f4ceeed8c08,http://ufcstats.com/fight-details/079308cc2efa2e5d,http://ufcstats.com/event-details/155a02a8b4311057
